Ensembl,HGNC,Entrez,TNBC1,TNBC2,TNBC3,TNBC4,TNBC5,TNBC6,TNBC7,TNBC8,TNBC9,TNBC10,Normal1,Normal2,Normal3,Normal4,Normal5,Normal6,Normal7,Normal8,Normal9,Normal10
ENSG00000167614,TTYH1,57348.00,13.00,22.00,4539.00,3360.00,172.00,241.00,3194.00,1172.00,1237.00,6.00,543.00,48.00,1353.00,21.00,188.00,181.00,471.00,272.00,534.00,73.00
ENSG00000134453,RBM17,84991.00,3730.00,4473.00,2665.00,3684.00,939.00,5217.00,3800.00,2159.00,4269.00,2407.00,1555.00,1432.00,1393.00,1737.00,1295.00,1475.00,1362.00,1535.00,1251.00,1624.00
ENSG00000163347,CLDN1,9076.00,1165.00,894.00,297.00,50.00,6225.00,782.00,651.00,658.00,426.00,1218.00,474.00,188.00,454.00,239.00,572.00,849.00,381.00,516.00,643.00,223.00
ENSG00000042286,AIFM2,84883.00,765.00,461.00,401.00,870.00,131.00,764.00,149.00,278.00,655.00,488.00,524.00,2673.00,716.00,3596.00,2474.00,692.00,1817.00,1333.00,544.00,5123.00
ENSG00000173207,CKS1B,1163.00,3875.00,4783.00,1326.00,2143.00,492.00,849.00,2847.00,2152.00,2664.00,2300.00,446.00,479.00,393.00,801.00,581.00,450.00,428.00,464.00,566.00,564.00
ENSG00000157765,SLC34A2,10568.00,2511.00,1612.00,64.00,89.00,0.00,1858.00,148.00,4542.00,295.00,10.00,1554.00,17.00,1524.00,135.00,564.00,2174.00,1530.00,761.00,3605.00,97.00
ENSG00000115758,ODC1,4953.00,2164.00,1944.00,566.00,2207.00,816.00,1379.00,1467.00,4495.00,5986.00,875.00,1175.00,1240.00,1325.00,1479.00,1343.00,847.00,1143.00,1165.00,1292.00,1200.00
ENSG00000185567,AHNAK2,113146.00,2153.00,3814.00,232.00,50.00,668.00,4115.00,618.00,176.00,3670.00,346.00,894.00,3235.00,814.00,1042.00,1779.00,1110.00,1781.00,1733.00,402.00,2498.00
ENSG00000134440,NARS,4677.00,3633.00,3598.00,3861.00,2772.00,7008.00,2746.00,5752.00,4629.00,5723.00,5975.00,3068.00,2905.00,2849.00,3323.00,2664.00,3135.00,3350.00,3060.00,2728.00,3031.00
ENSG00000185787,MORF4L1,10933.00,4038.00,3814.00,3098.00,5871.00,2582.00,4813.00,8301.00,3291.00,5266.00,2989.00,4301.00,5221.00,3525.00,5361.00,4992.00,4331.00,4802.00,4641.00,3984.00,5946.00
ENSG00000168906,MAT2A,4144.00,4528.00,3455.00,2793.00,3587.00,5287.00,2712.00,8469.00,4881.00,4145.00,3516.00,5275.00,2685.00,4590.00,3191.00,3698.00,4738.00,5074.00,3529.00,4020.00,4131.00
ENSG00000108639,SYNGR2,9144.00,2906.00,4003.00,1978.00,5707.00,4451.00,5418.00,2214.00,4195.00,3422.00,2022.00,3582.00,1984.00,2034.00,2099.00,4730.00,2436.00,1884.00,2596.00,4851.00,1918.00
ENSG00000143314,MRPL24,79590.00,3859.00,1998.00,5055.00,1879.00,1162.00,622.00,2015.00,989.00,1279.00,4712.00,1213.00,960.00,680.00,1256.00,1477.00,661.00,882.00,907.00,1455.00,1366.00
ENSG00000110880,CORO1C,23603.00,4076.00,4513.00,1961.00,3742.00,1895.00,4278.00,4068.00,2740.00,1986.00,1374.00,2028.00,5150.00,2866.00,5070.00,3690.00,1939.00,4045.00,2760.00,1647.00,5456.00
ENSG00000116679,IVNS1ABP,10625.00,2980.00,2126.00,4828.00,5243.00,3546.00,2765.00,5669.00,4977.00,3411.00,3940.00,2447.00,2487.00,4150.00,1342.00,2031.00,2292.00,1674.00,2532.00,2162.00,1655.00
ENSG00000260539,GLG1,2734.00,4244.00,5061.00,3329.00,4062.00,6159.00,6046.00,3132.00,3342.00,7131.00,2609.00,5751.00,6683.00,5505.00,5531.00,5889.00,5485.00,4998.00,5373.00,4778.00,6939.00
ENSG00000106628,POLD2,5425.00,1674.00,2261.00,1833.00,1851.00,1098.00,1355.00,4184.00,4010.00,5424.00,3457.00,1438.00,1038.00,1152.00,1219.00,1483.00,937.00,1121.00,910.00,2656.00,830.00
NA,C5orf23,79614.00,581.00,688.00,393.00,6.00,79.00,556.00,230.00,22.00,278.00,20.00,155.00,518.00,498.00,5620.00,1783.00,478.00,1946.00,870.00,57.00,2167.00
ENSG00000111266,DUSP16,80824.00,758.00,1192.00,559.00,1628.00,4644.00,2122.00,1181.00,2791.00,1024.00,5007.00,3428.00,575.00,3124.00,871.00,1681.00,2427.00,1325.00,2365.00,2295.00,785.00
ENSG00000064886,CHI3L2,1117.00,782.00,3480.00,4403.00,930.00,156.00,2063.00,402.00,3440.00,1614.00,2825.00,586.00,547.00,435.00,44.00,494.00,1025.00,388.00,308.00,1577.00,189.00
ENSG00000141401,IMPA2,3613.00,769.00,1007.00,1281.00,651.00,5476.00,862.00,359.00,984.00,1968.00,3695.00,420.00,880.00,304.00,469.00,537.00,231.00,293.00,365.00,818.00,610.00
ENSG00000050165,DKK3,27122.00,694.00,703.00,934.00,182.00,1109.00,1037.00,266.00,302.00,235.00,150.00,4963.00,519.00,2103.00,1109.00,1642.00,2541.00,2075.00,3071.00,3414.00,556.00
ENSG00000143252,SDHC,6391.00,5492.00,5052.00,4559.00,2680.00,3429.00,2289.00,3606.00,3864.00,3596.00,5624.00,1801.00,2110.00,1695.00,2972.00,2197.00,1600.00,2486.00,1932.00,1767.00,2424.00
ENSG00000198752,CDC42BPB,9578.00,2825.00,2936.00,1376.00,1282.00,3963.00,4100.00,3032.00,1012.00,3370.00,1935.00,2480.00,4727.00,3407.00,6190.00,3480.00,3316.00,4021.00,3198.00,3049.00,5215.00
ENSG00000125347,IRF1,3659.00,5134.00,3004.00,319.00,165.00,528.00,1950.00,466.00,3748.00,1129.00,435.00,545.00,734.00,576.00,1152.00,808.00,1261.00,429.00,743.00,899.00,563.00
ENSG00000198258,UBL5,59286.00,1170.00,1496.00,6624.00,2405.00,1738.00,859.00,3281.00,1755.00,2929.00,2158.00,1656.00,1350.00,801.00,1239.00,1646.00,1012.00,1032.00,1200.00,1838.00,1521.00
ENSG00000171848,RRM2,6241.00,2357.00,3412.00,638.00,2065.00,597.00,1103.00,3018.00,1284.00,2204.00,4156.00,140.00,326.00,184.00,19.00,170.00,76.00,87.00,80.00,400.00,57.00
ENSG00000131238,PPT1,5538.00,3252.00,5312.00,4191.00,5636.00,3200.00,5831.00,5151.00,6721.00,5309.00,1936.00,5730.00,3976.00,3423.00,2039.00,4582.00,5623.00,4190.00,4247.00,3762.00,3427.00
ENSG00000186377,CYP4X1,260293.00,12.00,10.00,92.00,1248.00,92.00,81.00,16.00,8.00,4.00,5.00,2918.00,93.00,303.00,231.00,4045.00,1811.00,719.00,3674.00,487.00,117.00
ENSG00000124664,SPDEF,25803.00,7.00,104.00,256.00,1020.00,2501.00,279.00,14.00,31.00,65.00,371.00,4144.00,0.00,1733.00,9.00,1876.00,1553.00,724.00,1677.00,3850.00,15.00
ENSG00000116030,SUMO1,7341.00,2417.00,1855.00,2371.00,3413.00,1610.00,1906.00,6408.00,3568.00,5317.00,2371.00,2172.00,1754.00,1676.00,1660.00,1871.00,1956.00,1750.00,1902.00,1828.00,1789.00
ENSG00000125249,RAP2A,5911.00,861.00,840.00,800.00,5072.00,2129.00,2906.00,4058.00,3540.00,984.00,1330.00,568.00,1213.00,1037.00,1227.00,744.00,963.00,1041.00,745.00,665.00,900.00
ENSG00000136026,CKAP4,10970.00,4091.00,4359.00,2816.00,3511.00,2611.00,2529.00,5904.00,5097.00,3600.00,1555.00,2542.00,3104.00,2439.00,1279.00,1989.00,1650.00,1811.00,1732.00,3652.00,1348.00
ENSG00000255302,EID1,23741.00,2569.00,1536.00,1991.00,1588.00,1552.00,2290.00,2107.00,1942.00,1370.00,1108.00,3665.00,4518.00,3504.00,4536.00,4141.00,4568.00,4530.00,4716.00,3528.00,3659.00
ENSG00000170458,CD14,929.00,1248.00,1915.00,1610.00,553.00,496.00,1840.00,304.00,1422.00,1069.00,525.00,3058.00,6092.00,1433.00,2062.00,2956.00,1208.00,1643.00,1076.00,2575.00,1934.00
ENSG00000106771,C9orf5,23731.00,1142.00,1091.00,1219.00,839.00,1971.00,1593.00,844.00,1241.00,2052.00,685.00,1787.00,3202.00,2670.00,4593.00,2301.00,3542.00,3945.00,3258.00,1479.00,4814.00
ENSG00000144711,IQSEC1,9922.00,1036.00,2198.00,1080.00,380.00,1954.00,4174.00,600.00,446.00,1350.00,1326.00,1951.00,3848.00,1887.00,4430.00,3101.00,2184.00,3447.00,2098.00,1676.00,4086.00
ENSG00000133026,MYH10,4628.00,754.00,1980.00,1800.00,1060.00,1109.00,3418.00,1425.00,1737.00,1589.00,1565.00,2522.00,4053.00,3364.00,4854.00,2233.00,3621.00,3380.00,2649.00,1964.00,5284.00
ENSG00000197629,MPEG1,219972.00,974.00,825.00,240.00,144.00,752.00,1833.00,359.00,593.00,507.00,198.00,1075.00,5671.00,465.00,2192.00,1753.00,1412.00,1498.00,850.00,825.00,3037.00
ENSG00000084090,STARD7,56910.00,4485.00,5668.00,2133.00,4244.00,4861.00,4753.00,5618.00,7374.00,3712.00,1996.00,3175.00,3112.00,3043.00,3169.00,3434.00,3745.00,3832.00,3067.00,3617.00,3232.00
ENSG00000179091,CYC1,1537.00,3541.00,3108.00,5371.00,3689.00,3020.00,1353.00,1003.00,3155.00,3953.00,3630.00,1301.00,1289.00,967.00,2264.00,1661.00,951.00,1499.00,1144.00,2046.00,1331.00
ENSG00000138029,HADHB,3032.00,1809.00,3148.00,1749.00,2587.00,2276.00,2612.00,2836.00,2228.00,2001.00,6856.00,3060.00,4242.00,2740.00,5710.00,3543.00,2942.00,3336.00,2810.00,3112.00,4372.00
ENSG00000101417,PXMP4,11264.00,141.00,304.00,64.00,1020.00,6015.00,333.00,24.00,1166.00,281.00,34.00,1040.00,393.00,1141.00,419.00,1099.00,872.00,874.00,735.00,855.00,564.00
ENSG00000128283,CDC42EP1,11135.00,5419.00,4120.00,1829.00,1514.00,736.00,927.00,1714.00,1509.00,2931.00,745.00,1809.00,975.00,1797.00,1577.00,2126.00,1205.00,1185.00,1314.00,4281.00,1234.00
ENSG00000176619,LMNB2,84823.00,2667.00,3398.00,2251.00,3202.00,259.00,1245.00,1984.00,1834.00,5202.00,1931.00,1039.00,1001.00,748.00,444.00,771.00,594.00,550.00,542.00,1665.00,366.00
ENSG00000108604,SMARCD2,6603.00,2727.00,3745.00,2031.00,6209.00,3590.00,1676.00,4489.00,5464.00,4151.00,3499.00,3402.00,2288.00,3508.00,1836.00,2920.00,2281.00,2194.00,1911.00,4960.00,2801.00
ENSG00000112473,SLC39A7,7922.00,4205.00,5618.00,3977.00,5623.00,3577.00,4926.00,1448.00,4477.00,6114.00,3307.00,3982.00,2727.00,2443.00,2181.00,3906.00,2446.00,2798.00,3055.00,4549.00,2532.00
ENSG00000174903,RAB1B,81876.00,2489.00,5581.00,3855.00,6604.00,4394.00,4832.00,2267.00,4496.00,5190.00,5851.00,5419.00,4234.00,3470.00,4642.00,6167.00,3627.00,4741.00,4099.00,7236.00,5539.00
ENSG00000163064,EN1,2019.00,2954.00,2352.00,4133.00,2807.00,56.00,233.00,1891.00,55.00,1093.00,1579.00,27.00,97.00,67.00,45.00,61.00,62.00,69.00,152.00,26.00,113.00
ENSG00000135720,DYNC1LI2,1783.00,3825.00,2412.00,2515.00,1665.00,3902.00,4124.00,3285.00,2306.00,3171.00,1535.00,3225.00,4430.00,3748.00,5898.00,3460.00,3942.00,4415.00,3979.00,2316.00,6589.00
ENSG00000143545,RAB13,5872.00,2816.00,4229.00,5810.00,2801.00,1000.00,1051.00,1627.00,1848.00,2015.00,4770.00,2751.00,2187.00,1440.00,1417.00,2336.00,1559.00,1254.00,1691.00,1968.00,2060.00
ENSG00000106052,TAX1BP1,8887.00,2399.00,3273.00,2898.00,3781.00,8290.00,4569.00,3500.00,3524.00,3831.00,4468.00,3679.00,2451.00,3360.00,2680.00,2661.00,3479.00,3060.00,3108.00,2910.00,2795.00
ENSG00000130202,PVRL2,5819.00,3984.00,3541.00,2184.00,1675.00,3798.00,2470.00,1272.00,1401.00,884.00,2770.00,4629.00,1109.00,2751.00,1109.00,2853.00,1647.00,2384.00,2277.00,5265.00,952.00
ENSG00000126432,PRDX5,25824.00,1551.00,2678.00,3792.00,4145.00,2007.00,1161.00,1221.00,4908.00,3438.00,4984.00,3246.00,1861.00,1648.00,1988.00,3389.00,1619.00,1390.00,2071.00,4378.00,1677.00
ENSG00000103855,CD276,80381.00,2198.00,4466.00,2585.00,4753.00,1418.00,3275.00,5089.00,1576.00,4190.00,1140.00,1834.00,2607.00,2014.00,1070.00,2056.00,1198.00,1360.00,1403.00,2320.00,1910.00
ENSG00000213145,CRIP1,1396.00,1187.00,4137.00,548.00,148.00,1261.00,319.00,317.00,726.00,2271.00,537.00,2139.00,3256.00,863.00,1033.00,4646.00,446.00,1825.00,1953.00,2059.00,1690.00
ENSG00000136518,ACTL6A,86.00,2697.00,2655.00,1274.00,3907.00,1403.00,1776.00,5137.00,2330.00,2631.00,1429.00,701.00,577.00,730.00,524.00,615.00,816.00,647.00,766.00,928.00,572.00
ENSG00000120963,ZNF706,51123.00,1772.00,2049.00,4572.00,3202.00,3317.00,1486.00,5582.00,1302.00,1279.00,2601.00,1221.00,1328.00,1006.00,1380.00,1325.00,1014.00,1575.00,1215.00,1050.00,1256.00
ENSG00000173402,DAG1,1605.00,2834.00,5266.00,3216.00,2399.00,4667.00,5811.00,3561.00,2471.00,4344.00,5667.00,4082.00,2632.00,5749.00,3162.00,3606.00,3798.00,4105.00,3593.00,6876.00,3068.00
ENSG00000111667,USP5,8078.00,1972.00,2077.00,1232.00,1784.00,1163.00,3253.00,2327.00,6592.00,2881.00,3786.00,1842.00,1486.00,1253.00,1516.00,1987.00,1182.00,1523.00,1412.00,2842.00,1781.00
ENSG00000187231,SESTD1,91404.00,1486.00,1953.00,1706.00,1256.00,1575.00,1711.00,935.00,1626.00,1963.00,371.00,928.00,3805.00,1624.00,4542.00,2038.00,1932.00,3061.00,1921.00,996.00,5487.00
ENSG00000083307,GRHL2,79977.00,1793.00,3069.00,3031.00,4332.00,4488.00,1723.00,1679.00,2627.00,1080.00,1029.00,1523.00,9.00,1702.00,35.00,729.00,1612.00,979.00,1133.00,1406.00,37.00
ENSG00000169045,HNRNPH1,3187.00,3512.00,4300.00,5199.00,7080.00,2854.00,4261.00,2718.00,5397.00,6437.00,2392.00,3880.00,2613.00,4589.00,3389.00,3131.00,4944.00,3691.00,4005.00,3684.00,2952.00
ENSG00000059573,ALDH18A1,5832.00,2706.00,2486.00,1544.00,5336.00,3029.00,3252.00,3997.00,4965.00,2861.00,3583.00,1861.00,1258.00,1861.00,950.00,1451.00,1452.00,1446.00,1454.00,2287.00,1275.00
ENSG00000189184,PCDH18,54510.00,251.00,1133.00,525.00,218.00,227.00,1410.00,393.00,153.00,143.00,215.00,500.00,3605.00,2130.00,4682.00,1048.00,1470.00,691.00,1420.00,789.00,2962.00
ENSG00000131018,SYNE1,23345.00,904.00,1107.00,261.00,86.00,1020.00,1495.00,787.00,383.00,753.00,195.00,1475.00,3664.00,1609.00,3715.00,1797.00,2720.00,2301.00,2820.00,801.00,4324.00
ENSG00000116729,WLS,79971.00,143.00,1213.00,336.00,70.00,2450.00,2387.00,455.00,81.00,146.00,112.00,3856.00,1985.00,2534.00,1278.00,1846.00,2504.00,2090.00,2393.00,4164.00,1736.00
ENSG00000113269,RNF130,55819.00,1443.00,2019.00,2103.00,2395.00,2644.00,2621.00,1483.00,2738.00,1300.00,1747.00,2476.00,5387.00,1745.00,5082.00,3553.00,2128.00,2586.00,2276.00,1819.00,5412.00
ENSG00000185745,IFIT1,3434.00,2353.00,1963.00,160.00,137.00,114.00,5134.00,1143.00,619.00,101.00,94.00,920.00,852.00,310.00,795.00,703.00,3163.00,596.00,778.00,184.00,1029.00
ENSG00000113384,GOLPH3,64083.00,2107.00,5518.00,5291.00,5486.00,4849.00,3816.00,3555.00,3467.00,1605.00,1880.00,2100.00,2195.00,2617.00,2493.00,2314.00,2400.00,2477.00,2566.00,2332.00,2607.00
ENSG00000168453,HR,55806.00,4771.00,496.00,888.00,1711.00,581.00,516.00,3970.00,236.00,1702.00,1586.00,332.00,200.00,730.00,631.00,309.00,222.00,365.00,253.00,594.00,95.00
ENSG00000135052,GOLM1,51280.00,2558.00,3246.00,2151.00,2959.00,1302.00,4141.00,1394.00,1630.00,3999.00,1969.00,4896.00,1319.00,2920.00,639.00,2284.00,3308.00,2329.00,2823.00,5054.00,953.00
ENSG00000241399,CD302,9936.00,199.00,426.00,939.00,887.00,1927.00,643.00,356.00,457.00,438.00,494.00,1896.00,3478.00,1738.00,4238.00,1830.00,2519.00,2396.00,2392.00,809.00,3991.00
ENSG00000154856,APCDD1,147495.00,49.00,506.00,1467.00,324.00,123.00,546.00,329.00,610.00,321.00,365.00,1813.00,4697.00,2732.00,2662.00,2079.00,1138.00,1229.00,1498.00,1671.00,3548.00
ENSG00000187446,CHP,11261.00,2740.00,3102.00,1719.00,1849.00,2778.00,2276.00,2105.00,1418.00,1741.00,4135.00,2136.00,4188.00,2865.00,7022.00,3467.00,2270.00,3136.00,2885.00,2850.00,3967.00
ENSG00000183722,LHFP,10186.00,353.00,398.00,1287.00,304.00,625.00,593.00,524.00,116.00,168.00,494.00,2007.00,3670.00,1750.00,2973.00,2618.00,2480.00,2723.00,3532.00,972.00,3304.00
ENSG00000103342,GSPT1,2935.00,5474.00,5161.00,3991.00,2036.00,5564.00,3895.00,7341.00,4585.00,4496.00,2464.00,2791.00,3008.00,3353.00,3914.00,3197.00,3200.00,4437.00,3006.00,3280.00,3933.00
ENSG00000114354,TFG,10342.00,2715.00,2908.00,3573.00,2999.00,3541.00,2895.00,6614.00,4021.00,3196.00,3192.00,2076.00,1558.00,1560.00,1529.00,1802.00,1477.00,1640.00,1583.00,1896.00,1703.00
ENSG00000178252,WDR6,11180.00,2555.00,2879.00,3703.00,2202.00,1607.00,2183.00,1177.00,2268.00,2378.00,1497.00,3859.00,1092.00,4069.00,1450.00,3434.00,3975.00,2693.00,2967.00,6083.00,1321.00
ENSG00000162496,DHRS3,9249.00,416.00,1047.00,996.00,587.00,710.00,1988.00,747.00,548.00,323.00,3473.00,1487.00,3027.00,1035.00,4826.00,3063.00,1574.00,2446.00,1781.00,1198.00,3405.00
ENSG00000178952,TUFM,7284.00,4227.00,4004.00,6181.00,3814.00,3049.00,2199.00,3297.00,5750.00,6400.00,4584.00,4053.00,3143.00,2984.00,3245.00,4404.00,2231.00,2996.00,2851.00,5414.00,2862.00
ENSG00000163348,PYGO2,90780.00,3883.00,3246.00,3404.00,4389.00,1028.00,1414.00,2679.00,2153.00,1587.00,4839.00,1338.00,929.00,1168.00,1136.00,1483.00,1384.00,871.00,1171.00,1652.00,939.00
ENSG00000134057,CCNB1,891.00,2464.00,1960.00,1928.00,1781.00,597.00,938.00,4662.00,1875.00,2568.00,2610.00,263.00,279.00,293.00,82.00,191.00,168.00,189.00,176.00,379.00,87.00
ENSG00000101126,ADNP,23394.00,4016.00,2535.00,2271.00,6544.00,6045.00,3074.00,3960.00,3528.00,2916.00,3480.00,2471.00,1913.00,3415.00,2182.00,1890.00,3309.00,3131.00,2607.00,2489.00,1957.00
ENSG00000166888,STAT6,6778.00,3030.00,1930.00,3434.00,1319.00,2047.00,1547.00,1021.00,3832.00,1473.00,1564.00,4340.00,4264.00,3768.00,4435.00,4556.00,3713.00,3801.00,3473.00,3863.00,4719.00
ENSG00000198408,MGEA5,10724.00,4559.00,2500.00,3213.00,4067.00,3103.00,2850.00,3672.00,4173.00,2409.00,5677.00,4106.00,4547.00,4631.00,5878.00,3808.00,5725.00,5190.00,4881.00,3041.00,7102.00
ENSG00000099875,MKNK2,2872.00,1655.00,2081.00,3433.00,2740.00,887.00,1466.00,1060.00,1439.00,2967.00,4566.00,3627.00,4167.00,3935.00,4950.00,4452.00,2474.00,2802.00,2248.00,4185.00,3561.00
ENSG00000102893,PHKB,5257.00,1159.00,1464.00,1535.00,1497.00,7041.00,1653.00,1316.00,1631.00,1737.00,1420.00,2258.00,2374.00,2509.00,2621.00,1999.00,2156.00,2882.00,1985.00,1878.00,2675.00
ENSG00000128989,ARPP19,10776.00,3399.00,2929.00,2242.00,3446.00,3713.00,4662.00,3100.00,1759.00,2631.00,2155.00,3166.00,3754.00,3960.00,7154.00,3704.00,4030.00,4942.00,3903.00,2912.00,5530.00
ENSG00000177731,FLII,2314.00,3589.00,6497.00,2229.00,933.00,2582.00,3408.00,986.00,1841.00,3664.00,2869.00,3882.00,3443.00,3035.00,3908.00,4159.00,2983.00,2849.00,3166.00,4763.00,3628.00
ENSG00000155506,LARP1,23367.00,5530.00,3455.00,5447.00,5452.00,4267.00,4178.00,5007.00,4603.00,7884.00,4831.00,2591.00,4359.00,4547.00,6188.00,3816.00,3619.00,4789.00,3611.00,3202.00,6458.00
ENSG00000198740,ZNF652,22834.00,933.00,1122.00,1388.00,4782.00,5013.00,1352.00,1297.00,527.00,1326.00,745.00,2420.00,1048.00,2231.00,992.00,1936.00,2071.00,2151.00,1400.00,3469.00,1103.00
ENSG00000103335,FAM38A,9780.00,2642.00,4127.00,2461.00,1461.00,1630.00,2144.00,2132.00,2285.00,4962.00,1909.00,2145.00,4097.00,2325.00,6182.00,3787.00,2309.00,2772.00,1814.00,2712.00,4160.00
ENSG00000105171,POP4,10775.00,6002.00,1007.00,2301.00,646.00,846.00,676.00,932.00,877.00,866.00,806.00,606.00,505.00,372.00,548.00,631.00,440.00,515.00,502.00,567.00,742.00
ENSG00000075275,CELSR1,9620.00,1467.00,1007.00,800.00,1153.00,942.00,236.00,970.00,362.00,623.00,605.00,3769.00,151.00,4333.00,251.00,2086.00,2911.00,2410.00,2386.00,2478.00,129.00
ENSG00000196411,EPHB4,2050.00,2301.00,2470.00,2378.00,6118.00,3562.00,1631.00,853.00,1617.00,1738.00,3119.00,2706.00,1628.00,3073.00,1697.00,2261.00,2170.00,1642.00,1801.00,4543.00,907.00
ENSG00000170515,PA2G4,5036.00,4132.00,3814.00,3497.00,5575.00,1907.00,1753.00,6679.00,5374.00,3239.00,3706.00,3068.00,2713.00,2442.00,3008.00,2876.00,2583.00,2774.00,2558.00,3956.00,3196.00
ENSG00000241553,ARPC4,10093.00,4481.00,5168.00,3076.00,1929.00,3438.00,3591.00,1797.00,6059.00,6013.00,3374.00,3280.00,3333.00,2150.00,2442.00,3895.00,2345.00,2367.00,2561.00,3880.00,2949.00
ENSG00000134369,NAV1,89796.00,559.00,619.00,1229.00,173.00,1127.00,1465.00,4105.00,287.00,771.00,364.00,771.00,3763.00,1486.00,3233.00,1645.00,980.00,2381.00,1809.00,647.00,3690.00
ENSG00000143155,TIPRL,261726.00,1764.00,1569.00,2084.00,2461.00,1154.00,1250.00,6227.00,1133.00,1226.00,1729.00,830.00,762.00,984.00,723.00,791.00,896.00,765.00,900.00,810.00,598.00
ENSG00000160679,C1orf77,26097.00,2619.00,3212.00,4621.00,5139.00,994.00,1379.00,3734.00,3864.00,2204.00,3020.00,1807.00,1228.00,1883.00,1058.00,1544.00,1849.00,1234.00,1732.00,1965.00,1071.00
ENSG00000168077,SCARA3,51435.00,450.00,2890.00,525.00,377.00,1845.00,5114.00,208.00,3120.00,106.00,48.00,1705.00,1851.00,1880.00,459.00,1462.00,1621.00,1340.00,1561.00,2250.00,1150.00
ENSG00000276886,GREM1,26585.00,582.00,4219.00,344.00,63.00,4253.00,1237.00,343.00,127.00,261.00,33.00,565.00,105.00,246.00,878.00,1411.00,209.00,116.00,840.00,158.00,269.00
ENSG00000168672,FAM84B,157638.00,1765.00,1322.00,2230.00,940.00,6042.00,1784.00,2620.00,1158.00,1167.00,824.00,1678.00,479.00,2829.00,664.00,1591.00,2723.00,2793.00,1598.00,2021.00,684.00
ENSG00000184575,XPOT,11260.00,2782.00,5127.00,2146.00,2339.00,5167.00,2124.00,3551.00,3913.00,3164.00,2273.00,885.00,1962.00,1482.00,2400.00,1046.00,1427.00,2115.00,1373.00,986.00,2524.00
ENSG00000090520,DNAJB11,51726.00,3005.00,3189.00,2916.00,5702.00,1140.00,2674.00,1570.00,1610.00,1533.00,1496.00,1276.00,1013.00,865.00,807.00,1072.00,756.00,726.00,941.00,1180.00,791.00
ENSG00000165801,FLJ10357,55701.00,567.00,390.00,1693.00,492.00,374.00,546.00,496.00,517.00,789.00,184.00,1688.00,2891.00,1711.00,4309.00,2620.00,1395.00,2147.00,2024.00,1608.00,4223.00
ENSG00000170004,CHD3,1107.00,2633.00,2555.00,2388.00,2211.00,5405.00,2531.00,2007.00,3183.00,2240.00,1531.00,4894.00,2625.00,5343.00,1956.00,3203.00,5412.00,4282.00,3477.00,3847.00,2889.00
ENSG00000121671,CRY2,1408.00,476.00,549.00,248.00,448.00,1202.00,513.00,379.00,444.00,592.00,2434.00,2414.00,1626.00,1720.00,4720.00,2686.00,1987.00,2073.00,2397.00,970.00,3698.00
ENSG00000124214,STAU1,6780.00,4741.00,2962.00,2439.00,6883.00,4337.00,1834.00,5250.00,4421.00,4296.00,4431.00,2490.00,2725.00,3147.00,2775.00,2697.00,2439.00,3130.00,2796.00,2776.00,2939.00
ENSG00000104635,SLC39A14,23516.00,2489.00,2378.00,749.00,1500.00,2618.00,3698.00,3377.00,1843.00,5483.00,273.00,1796.00,3562.00,1253.00,1225.00,1203.00,1227.00,1829.00,1403.00,1173.00,1408.00
ENSG00000066322,ELOVL1,64834.00,2738.00,2933.00,1681.00,5938.00,1841.00,1497.00,2218.00,1263.00,2861.00,5037.00,1519.00,1761.00,1359.00,1960.00,2223.00,1193.00,1588.00,1345.00,1995.00,1804.00
ENSG00000119318,RAD23B,5887.00,5276.00,4840.00,3542.00,3457.00,3115.00,6290.00,5865.00,3250.00,7324.00,4723.00,3479.00,5436.00,4190.00,6714.00,4677.00,3615.00,5335.00,4490.00,3725.00,5825.00
ENSG00000162337,LRP5,4041.00,759.00,1979.00,1478.00,371.00,1132.00,2821.00,477.00,2841.00,2969.00,1543.00,2376.00,2354.00,2838.00,5425.00,3022.00,1976.00,2909.00,2305.00,3247.00,4203.00
ENSG00000117691,NENF,29937.00,932.00,1532.00,6090.00,3511.00,1105.00,598.00,1726.00,1164.00,999.00,1106.00,1706.00,1181.00,932.00,921.00,1668.00,1031.00,838.00,1265.00,1604.00,1109.00
ENSG00000131370,SH3BP5,9467.00,1061.00,1417.00,1463.00,899.00,337.00,1302.00,441.00,1856.00,1476.00,3612.00,1940.00,3685.00,1768.00,3915.00,3075.00,1963.00,2433.00,3241.00,1866.00,4858.00
ENSG00000134287,ARF3,377.00,3690.00,3829.00,3742.00,7738.00,7247.00,3817.00,3795.00,6229.00,3737.00,3992.00,4165.00,4006.00,4246.00,3428.00,4709.00,4763.00,4730.00,3897.00,5625.00,3639.00
ENSG00000228474,OST4,100128731.00,1923.00,2633.00,4726.00,3323.00,2215.00,1404.00,5309.00,3191.00,2320.00,5192.00,2289.00,2165.00,1339.00,1739.00,2316.00,1279.00,1400.00,1688.00,2525.00,2047.00
ENSG00000146535,GNA12,2768.00,1708.00,2187.00,1054.00,1488.00,1505.00,6625.00,989.00,2217.00,1789.00,1653.00,1603.00,2675.00,1451.00,2757.00,2451.00,1516.00,2462.00,1793.00,1628.00,3599.00
ENSG00000103089,FA2H,79152.00,10.00,26.00,9.00,496.00,576.00,38.00,115.00,64.00,122.00,5538.00,72.00,4.00,185.00,3.00,45.00,42.00,19.00,29.00,178.00,3.00
