"","Entrez","GeneSymbol","EntrezGeneID","EnsemblGeneID","moduleColor","GS.er_status","p.GS.er_status","MM.turquoise","p.MM.turquoise","MM.blue","p.MM.blue","MM.purple","p.MM.purple","MM.yellow","p.MM.yellow","MM.magenta","p.MM.magenta","MM.brown","p.MM.brown","MM.greenyellow","p.MM.greenyellow","MM.tan","p.MM.tan","MM.black","p.MM.black","MM.red","p.MM.red","MM.green","p.MM.green","MM.pink","p.MM.pink","MM.grey","p.MM.grey"
"8743","8743","TNFSF10",8743,"ENSG00000121858","blue",0.195614315516872,0.451798868888949,0.141066715279803,0.589167233320976,-0.524721443669015,0.0305746409815398,0.114364262217305,0.662069265637148,-0.413468468241486,0.0990009204153901,-0.298478194754032,0.24455147251494,-0.517829086699408,0.0332419727566822,-0.311557971112915,0.223480042107313,0.143767627557801,0.581982393312968,-0.0110613151082064,0.966391864065734,0.315453543810534,0.21743676366889,0.465753790032003,0.0595363641149712,0.32835702151105,0.198176555832459,-0.313198501646028,0.220922084443482
"1075","1075","CTSC",1075,"ENSG00000109861","blue",-0.195566087673124,0.451912615554058,-0.0409705590821241,0.875935744166428,0.591826924964163,0.0123247247001389,0.255892076242254,0.321519028944927,-0.226887341172767,0.381178475504298,0.325337875873273,0.202579181771548,-0.146353141166937,0.575139129420479,0.103274147631632,0.69326074879021,0.0183334513418989,0.944322362569162,0.252791994955908,0.327619128607702,0.184226612474182,0.47905515389621,-0.381135005453589,0.131193117969362,-0.18467279537766,0.47797234053508,-0.0839991914454756,0.748571127352057
"5087","5087","PBX1",5087,"ENSG00000185630","blue",0.192639035843798,0.458843220397309,0.146839702798908,0.573855134310961,-0.43734929253459,0.0791639350414029,-0.105078899919961,0.68815139624552,0.25109521212453,0.330986205638467,-0.578830296532957,0.0149112774891013,0.13970786313098,0.5927957859086,0.0873283499486448,0.738926329656385,-0.413276055310607,0.0991739066635578,0.0675135015271053,0.796827231067075,-0.377082216403904,0.135685764968972,0.193473343607873,0.456862349258278,-0.0785223244578685,0.764514345795033,0.0446188155806104,0.864979530549627
"8531","8531","CSDA",8531,"ENSG00000060138","blue",-0.192214129285867,0.459853717350714,-0.244659498202847,0.343938309031318,0.623075975652376,0.00754100890221521,-0.124529601487945,0.633931622337973,-0.220364990105984,0.395379844606297,0.31791689428243,0.213670182009836,-0.032860586012335,0.900364838007233,0.43184782212898,0.083452507309922,0.0598698238156641,0.819451115097749,0.473099880578481,0.0551089564972889,-0.0673504335666216,0.797308354108171,-0.121047536838213,0.643519046161722,0.164409577407927,0.528329334451096,-0.158208713807946,0.544206457155002
"3643","3643","INSR",3643,"ENSG00000171105","blue",0.191665782299646,0.461159422973455,0.155471172548963,0.551282714192646,0.352409465884648,0.165339496109615,-0.157999924905021,0.544744725630969,-0.186111629052115,0.474488709526158,-0.0968750397246518,0.711476612919671,0.0600220526659543,0.818999168325496,0.037821614989668,0.885409686234017,-0.265410978703476,0.303207582536301,-0.136038144038948,0.602640561327152,-0.434990246988991,0.0809827711536117,-0.00762988048998901,0.976814538669675,-0.137485168695816,0.598750743872933,-0.212605347256793,0.412641758802234
"10763","10763","NES",10763,"ENSG00000132688","blue",0.153293662146536,0.556940106383937,-0.136773463196636,0.600662639655104,0.297124461957195,0.246801196215299,-0.151449619778749,0.561750829222452,-0.124345178344016,0.634438046425449,-0.104607967065716,0.689483414083566,0.0926572390588753,0.723565017518377,0.107371380055209,0.681679626575828,-0.199661950629245,0.442304300149501,-0.168783155597228,0.517259769270237,-0.119651397425591,0.647378226856585,0.251572508937905,0.330037043678082,0.314946299376201,0.218217638329095,-0.31349168255095,0.220466937673814
"10054","10054","UBA2",10054,"ENSG00000126261","blue",-0.152246435209925,0.55966989672821,0.12086499068167,0.644023149944317,0.653802918514345,0.00441707432393244,-0.1389946724997,0.594703887717975,0.0323832052687944,0.901805665263422,0.326729727993643,0.20054167691169,-0.192888041232644,0.458251563636989,-0.0579445510337928,0.825171582371047,-0.013867972552232,0.957870645207481,0.191210686435028,0.462244489618648,0.0917778249095371,0.726093367205178,-0.585735119693423,0.0134887305671983,-0.477186572963508,0.052754864642186,-0.0113059387515271,0.965649019235534
"7879","7879","RAB7A",7879,"ENSG00000075785","blue",-0.151779147938634,0.560889839931336,0.0989549990716529,0.705539000158337,0.459034138925799,0.0638126014804002,0.0940573427312463,0.719545245990879,0.191837135375006,0.460751203495585,-0.244831148109665,0.343589147109725,-0.0450785568005816,0.86360047284928,-0.242885996370877,0.347557746104427,0.312226088423783,0.222436016957086,-0.141583654670002,0.587789262003189,0.294869472673511,0.250577419696354,-0.499964212643992,0.0409857226698829,-0.47978249776201,0.0512990858006137,-0.251748542191759,0.329687379320586
"6744","6744","SSFA2",6744,"ENSG00000138434","blue",0.145357676397265,0.577769860094913,0.218074227913908,0.400434629172696,0.377641100583671,0.135059987827081,0.0162216114639565,0.950728111619367,-0.299377668143747,0.243063820680452,-0.083637112289316,0.749622251348799,-0.283749118067004,0.269725134007467,-0.230886187232415,0.372612416308021,-0.211004002288777,0.416253108014298,-0.152061151964771,0.560153476254972,-0.124142819843688,0.634993897279389,-0.0520460153649444,0.842748319978612,-0.263226428267403,0.307353927714978,-0.409800763276591,0.102335592251558
"8870","8870","IER3",8870,"ENSG00000235030","blue",-0.144813516067227,0.579210062115802,-0.424484998455185,0.0894522859127402,0.587611983587411,0.0131212226869357,-0.400665445554073,0.110987706705339,0.0843704881030554,0.747493679339897,0.318768915796644,0.212377276944985,0.0655061520722924,0.802754571061515,0.261275739130443,0.311084657798505,-0.0345551312128311,0.895252777345032,0.0758930844015189,0.772200403941194,-0.219929194981917,0.39633879663415,0.151234943452588,0.562312042005497,0.337392295413726,0.185377410184709,-0.181846170891684,0.484852306849944
"135112","135112","NCOA7",135112,"ENSG00000111912","blue",-0.134865859395796,0.60579928679064,-0.180470129140657,0.488218869004831,0.676271349322771,0.00287643598749177,-0.162471405609564,0.533269153187864,-0.101813648960837,0.697404681381248,0.141503900609905,0.588001770005717,-0.114032305197721,0.662995622096231,-0.0349870305263483,0.89395044986005,0.142433243199353,0.585527476467132,-0.0244871069654857,0.925676486922137,0.020106339274002,0.938947215632501,-0.139739865384184,0.592710224642203,-0.13766503024542,0.598267963087899,-0.330732405350727,0.194757075792387
"9672","9672","SDC3",9672,"ENSG00000162512","blue",0.134191936633026,0.607618173677051,-0.0902716723212488,0.730429819405328,-0.35723725424895,0.159220880206918,0.0359029691668519,0.891189425891256,0.350222422189724,0.168162729337216,-0.199945413623132,0.441643237003603,0.187047725127105,0.472229010551779,-0.0750039341866392,0.774804232935479,-0.3067940072299,0.231015292070391,-0.392251142240093,0.11940303156193,-0.121333681088336,0.642729150543826,0.443113584109308,0.0748449688730803,0.401165458926683,0.110501204556,0.00993076407192513,0.969825321332439
"3853","3853","KRT6A",3853,"ENSG00000205420","blue",-0.133893133066481,0.608425328642061,-0.100482077341548,0.701189867693175,0.668430203721653,0.00335411127452444,-0.094793932306413,0.717433237378442,-0.0665666091041452,0.799621945314937,0.0292529210992245,0.911260455970659,-0.0631203765174372,0.809812556274833,-0.00551759035894536,0.983232296301807,0.163528829833231,0.530571504691278,-0.0244464932212727,0.925799438877798,-0.0802077422780368,0.759598225429245,-0.197384769603346,0.447633261378044,-0.197175540642813,0.448124523375785,-0.362701758352858,0.152482544828704
"7529","7529","YWHAB",7529,"ENSG00000166913","blue",-0.110720202463055,0.67226345886455,-0.000501678846616532,0.99847532129161,0.6292537518085,0.00680197316652698,-0.105121194390432,0.688031810087936,-0.118875184002591,0.649527507562019,0.156678947531252,0.54815575216882,0.022695748284206,0.931101028465067,0.115680717651136,0.658400147539204,0.311871639694891,0.22298950166112,0.0797735477171294,0.760863884281864,-0.202180590224806,0.436448386380761,-0.310392305354962,0.225309058715003,-0.176350255060957,0.498365434385895,0.0361131430511106,0.890556039082591
"113419","113419","TEX261",113419,"ENSG00000144043","blue",-0.11030306383964,0.673433888077157,0.0529666504220684,0.840000129593925,0.673260304178487,0.0030528279706695,-0.0923425176627992,0.724469544676092,0.0786024883675596,0.764280324968344,0.331111749531339,0.194214604373921,-0.178037726304215,0.494197370064155,-0.17608481899515,0.499022583543587,-0.107172722023056,0.68223962454994,-0.0669375663037788,0.798526804431729,0.0220255778622819,0.933131169110478,-0.427698816682817,0.0867963812325522,-0.370471025718942,0.143240808217822,-0.0824193331747323,0.753160540417268
"22822","22822","PHLDA1",22822,"ENSG00000139289","blue",-0.110203719000342,0.673712739597079,-0.416680762795205,0.0961447067749043,0.449014169483928,0.0706049072908583,-0.373493003637975,0.139752384519295,-0.0202129385695175,0.938624098773575,0.0479757781186586,0.854918570053793,0.0590753114002981,0.82181078373271,0.106620133189717,0.683798143561585,-0.0263768682232556,0.919957323879865,-0.0866468250429245,0.740897810888313,0.0231881239824162,0.929609734866586,0.266203110752772,0.301712361042894,0.274052889068381,0.287133609516022,-0.415551648053649,0.0971418461762638
"59342","59342","SCPEP1",59342,"ENSG00000121064","blue",-0.103805220001383,0.691755944258978,-0.0933886009783025,0.721464379169136,-0.415352608683281,0.0973183853288821,-0.026405598906892,0.919870401440435,0.223604768002964,0.388290320923935,-0.242147660931779,0.349070943896277,-0.12332140789495,0.637252093299263,0.113442375233557,0.664643014952042,-0.341311455267384,0.180000047223561,0.318008385840596,0.21353110446186,0.191146332052151,0.462398030089415,0.318789968551335,0.21234539453407,0.238313334463461,0.356989361175768,-0.0720829386307476,0.78337406328679
"7503","7503","XIST",7503,"ENSG00000229807","blue",-0.102540277122998,0.695341970404686,-0.000838956726223607,0.997450284752495,0.299984283149791,0.242063755283688,-0.156935597741099,0.547492291013766,-0.09648572754236,0.712589729375601,-0.25693210062886,0.319487537392306,-0.0435790928431149,0.86809967685725,-0.155414777577525,0.551428914027529,-0.289361531064299,0.259952103252151,-0.273570647986348,0.288016732106285,-0.278115024462057,0.279759743957311,0.173132874203915,0.506358504321895,-0.258267054054235,0.316891011516448,-0.540251540262512,0.025167935661524
"6480","6480","ST6GAL1",6480,"ENSG00000073849","blue",0.0773055047722598,0.768068937607565,0.134163003133853,0.607696312719233,-0.511567572117102,0.0358163129182938,0.210261133359307,0.417934078284226,-0.371354730103198,0.142214579449814,-0.389143771681485,0.122620951198386,-0.202345918822763,0.436065398199368,-0.294978639843213,0.250393780192646,0.101333452561607,0.698768937216078,-0.190192215228623,0.464677405428027,0.515091754189818,0.0343493555133143,0.348094276304338,0.170940865512755,0.183646909371395,0.480463788781023,-0.17986188543488,0.489710560446942
"5339","5339","PLEC",5339,"ENSG00000178209","blue",0.0713727752860666,0.785461195030054,-0.157804911388595,0.545247694340119,-0.287870673371594,0.262526457290262,-0.0961488091213433,0.713553485308744,0.206777492731555,0.425864478398548,0.152092952965142,0.560070464420211,0.443808023394462,0.0743365259689836,0.217993760431816,0.400612818025634,0.221750419497723,0.392339613794324,-0.144462296856272,0.580140417403872,-0.235566840113411,0.362722973343342,0.111601317145544,0.669793522224558,0.376990681467776,0.135788446454448,0.433761660830323,0.0819419501811108
"9052","9052","GPRC5A",9052,"ENSG00000013588","blue",0.0543330958378719,0.835924377974329,-0.30662099245618,0.231291956121285,0.399284396633701,0.112339297457164,-0.24009324874012,0.35330107765451,0.0335631951622364,0.89824476413985,0.160587303366001,0.538091117448671,-0.00102026460951611,0.996899265182454,0.244805265392291,0.343641783491769,0.0652106370295238,0.803628040730987,0.121280279418269,0.642876537376313,-0.0934627336203567,0.721251558059979,0.130129124718592,0.618629369238513,0.523490395617728,0.0310385627867379,0.0339708865176027,0.897014881454784
"694","694","BTG1",694,"ENSG00000133639","blue",-0.0513579620842175,0.844803352607188,0.0450420244783252,0.863710043062547,0.35931003177061,0.156641605082195,-0.0481823621555516,0.854300103042503,-0.182183706555413,0.484028232062182,-0.134336558581352,0.607227661696389,0.0415376680162016,0.874231190096227,0.042641045534169,0.870916282965028,-0.266229226036485,0.30166314105695,-0.15655761253995,0.548469536587701,-0.401617983928166,0.110062208966936,0.0484106549990444,0.853616737964837,-0.0920645696848155,0.725268669651202,-0.4498280643892,0.0700342001094209
"23593","23593","HEBP2",23593,"ENSG00000051620","blue",0.041347764161423,0.874801924477542,0.288170593849257,0.262007304270999,0.391788948595212,0.119877877454885,0.0687526683795011,0.79317340880427,0.209507222864121,0.419643688549695,-0.204474326032091,0.431150417640849,0.399175706077361,0.112446160419097,0.0492156603500781,0.85120784696439,-0.141570057394595,0.587825490257314,-0.287985578858665,0.262327484340879,-0.337718687271345,0.184925563972788,-0.531616804223463,0.0280738014842651,-0.348321041650806,0.170643384838695,-0.081345665495196,0.756283970287858
"79660","79660","PPP1R3B",79660,"ENSG00000173281","blue",-0.0346533955059543,0.894956453788905,-0.0717648007202236,0.784308881632393,0.418782835161167,0.094307899410095,-0.268768665473997,0.296899889809599,-0.0636299562587715,0.808303852201304,-0.249426911293401,0.334316226740216,0.180297274096718,0.488642565109825,0.0492237299915038,0.851183705701105,-0.208931633219552,0.42095140296465,-0.258442676862684,0.316550345314045,-0.287141553891142,0.263791191766502,0.120000158329834,0.64641338809959,-0.0417085117396756,0.873717788852669,-0.502950742038228,0.0396043011486668
"2","2","A2M",2,"ENSG00000175899","blue",0.0274673012427395,0.916658913312713,0.0668104516919598,0.79890203265227,0.481050376415285,0.0505991034859081,0.030397067213616,0.907803277635045,-0.200412371296058,0.440555352558447,-0.0940389832853604,0.719597912245598,-0.125784531705809,0.630489683797552,0.0427854941178863,0.870482461364908,-0.21226451618465,0.413409003165354,0.0209278860727464,0.936457232693368,-0.158458067519341,0.543563921119912,-0.0263018919626646,0.920184162734245,-0.0561061655015337,0.830641664398106,-0.359361704127083,0.156577670951224
"1983","1983","EIF5",1983,"ENSG00000100664","blue",0.0164534261917607,0.950024812266965,0.17034525956052,0.513332341984676,0.395793311311903,0.115807631715067,0.015659447017863,0.952433796065838,-0.361142625062224,0.154384958909505,0.425649378567342,0.0884833636225992,-0.420269985218747,0.0930237160119755,-0.283124626188946,0.270826338240837,-0.0539596776661409,0.837037799813974,-0.0775095300789966,0.767472628767019,-0.0167886476049049,0.949007850685719,-0.130527005674838,0.61754757245657,-0.214596201885057,0.408175284268306,0.00943103729990594,0.97134314306056
"54206","54206","ERRFI1",54206,"ENSG00000116285","blue",0.00612175799861919,0.981396542030314,4.56566321913668e-05,0.999861242440031,0.340752203561461,0.180760956787253,-0.106160776710389,0.685094630100303,-0.241392346735589,0.350622809853021,0.111456185818094,0.670200134477268,-0.154936256267859,0.55267013201682,0.0278482771432588,0.915506813702597,-0.234102855280195,0.365800172173433,0.0901147871037879,0.73088196363633,-0.112723378685978,0.666652792553574,0.137695268801681,0.59818681290527,-0.0996146835825444,0.703659146247674,0.124870169098353,0.63299683087439
"2280","2280","FKBP1A",2280,"ENSG00000088832","blue",0.00230825099507244,0.992984949511898,0.156312667142977,0.549103231902364,0.408280376718967,0.103741106221051,0.250781896534006,0.331610130120475,0.000386478388037511,0.998825432835973,-0.178116490374992,0.494003231374858,0.374129406071016,0.13902528316591,-0.00596871073113162,0.981861565843229,-0.14556526196395,0.577220851928102,-0.338937668470263,0.183244500309311,0.00608969352758345,0.981493967301372,-0.411602105427196,0.100687967440322,-0.339686151772055,0.182217327958476,5.8020460105617e-05,0.999823666857064
"65125","65125","WNK1",65125,"ENSG00000060237","blue",0.00210229787012121,0.993610853084574,0.249587768223565,0.333994307634326,0.452228538347666,0.0683707077406779,0.0713484502954552,0.785532709431411,-0.232943704220825,0.368246945687412,0.0261330919813776,0.920694884249627,-0.232188140399945,0.369846713374854,-0.260592228891001,0.312398185002708,-0.114000580797946,0.663084176141745,-0.0527749196836223,0.840572322569664,0.311426459118076,0.223685916754675,-0.399505405593661,0.112122225789892,-0.515305230249516,0.0342619940905427,-0.145173792853383,0.578256366569408
